datetime,energy_kwh,Sub_metering_kwh_1,Sub_metering_kwh_2,Sub_metering_kwh_3
2007-08-11 07:00:00,0.1899666666666647,0.0,0.026000000000000002,0.0
2007-08-11 08:00:00,0.9556666666666646,0.0,0.027,0.652
2007-08-11 09:00:00,1.7486999999999975,0.0,0.30400000000000005,1.008
2007-08-11 10:00:00,1.7231333333333307,0.221,0.028,1.0030000000000001
2007-08-11 11:00:00,2.6035999999999984,0.959,0.303,0.998
2007-08-11 12:00:00,1.2135333333333302,0.0,0.033,1.0150000000000001
2007-08-11 13:00:00,1.2070999999999974,0.0,0.0,1.0210000000000001
2007-08-11 14:00:00,1.1754666666666636,0.0,0.0,1.02
2007-08-11 15:00:00,1.1813333333333305,0.0,0.0,1.018
2007-08-11 16:00:00,1.199633333333331,0.0,0.0,1.014
2007-08-11 17:00:00,0.7569333333333302,0.0,0.0,0.607
2007-08-11 18:00:00,0.1659666666666647,0.0,0.0,0.0
2007-08-11 19:00:00,0.1754666666666648,0.0,0.0,0.0
2007-08-11 20:00:00,0.1538333333333311,0.0,0.0,0.0
2007-08-11 21:00:00,0.1693666666666649,0.0,0.0,0.0
2007-08-11 22:00:00,0.1640666666666637,0.0,0.0,0.0
2007-08-11 23:00:00,0.9206666666666644,0.0,0.0,0.0
2007-08-12 00:00:00,0.7925666666666645,0.0,0.0,0.0
2007-08-12 01:00:00,0.2698333333333312,0.0,0.0,0.0
2007-08-12 02:00:00,0.8994999999999977,0.0,0.0,0.742
2007-08-12 03:00:00,0.3000999999999979,0.0,0.0,0.11800000000000001
2007-08-12 04:00:00,0.1556333333333311,0.0,0.0,0.0
2007-08-12 05:00:00,0.1571666666666649,0.0,0.0,0.0
2007-08-12 06:00:00,0.1760666666666644,0.0,0.0,0.0
2007-08-12 07:00:00,0.1617333333333318,0.0,0.0,0.0
2007-08-12 08:00:00,1.0474333333333312,0.0,0.0,0.736
2007-08-12 09:00:00,2.0993333333333313,0.462,0.0,0.99
2007-08-12 10:00:00,1.793366666666664,0.0,0.328,0.9890000000000001
2007-08-12 11:00:00,1.2133666666666638,0.0,0.016,1.016
2007-08-12 12:00:00,1.1854333333333305,0.0,0.0,1.0170000000000001
2007-08-12 13:00:00,0.8378333333333308,0.0,0.0,0.67
2007-08-12 14:00:00,0.1725999999999979,0.0,0.0,0.0
2007-08-12 15:00:00,0.16863333333333091,0.0,0.0,0.0
2007-08-12 16:00:00,0.167599999999997,0.0,0.0,0.0
2007-08-12 17:00:00,0.173966666666664,0.0,0.0,0.0
2007-08-12 18:00:00,0.1689999999999977,0.0,0.0,0.0
2007-08-12 19:00:00,0.1718666666666645,0.0,0.0,0.0
2007-08-12 20:00:00,0.1658999999999974,0.0,0.0,0.0
2007-08-12 21:00:00,1.0192333333333314,0.0,0.0,0.312
2007-08-12 22:00:00,2.765833333333331,0.0,0.0,1.01
2007-08-12 23:00:00,4.634399999999998,0.661,0.812,0.982
2007-08-13 00:00:00,1.9824333333333308,0.0,0.223,1.0030000000000001
2007-08-13 01:00:00,1.2444999999999982,0.0,0.074,0.9990000000000001
2007-08-13 02:00:00,0.6244666666666647,0.0,0.028,0.42600000000000005
2007-08-13 03:00:00,0.200899999999998,0.0,0.029,0.0
2007-08-13 04:00:00,0.1879666666666651,0.0,0.029,0.0
2007-08-13 05:00:00,0.2006999999999974,0.0,0.029,0.0
2007-08-13 06:00:00,0.19756666666666461,0.0,0.029,0.0
2007-08-13 07:00:00,0.3340666666666648,0.0,0.029,0.0
2007-08-13 08:00:00,1.4565333333333312,0.0,0.006,0.9770000000000001
2007-08-13 09:00:00,1.4322666666666641,0.0,0.0,0.9990000000000001
2007-08-13 10:00:00,1.5103999999999975,0.093,0.0,0.996
2007-08-13 11:00:00,1.1942999999999975,0.0,0.0,0.9950000000000001
2007-08-13 12:00:00,1.1582666666666641,0.0,0.0,1.0010000000000001
2007-08-13 13:00:00,1.1628666666666638,0.0,0.0,0.998
2007-08-13 14:00:00,1.1864666666666641,0.0,0.0,1.0050000000000001
2007-08-13 15:00:00,1.1807333333333303,0.0,0.0,1.0230000000000001
2007-08-13 16:00:00,0.3938333333333313,0.0,0.0,0.22100000000000003
2007-08-13 17:00:00,0.1700999999999985,0.0,0.0,0.0
2007-08-13 18:00:00,0.1683999999999985,0.0,0.0,0.0
2007-08-13 19:00:00,0.1715333333333314,0.0,0.0,0.0
2007-08-13 20:00:00,0.1603999999999981,0.0,0.0,0.0
2007-08-13 21:00:00,0.1848999999999977,0.0,0.0,0.0
2007-08-13 22:00:00,0.8160999999999977,0.0,0.0,0.0
2007-08-13 23:00:00,1.8971666666666642,0.0,0.0,0.458
2007-08-14 00:00:00,0.9432999999999975,0.0,0.0,0.667
2007-08-14 01:00:00,0.1638333333333314,0.0,0.0,0.0
2007-08-14 02:00:00,0.1743999999999983,0.0,0.0,0.0
2007-08-14 03:00:00,0.1667333333333312,0.0,0.0,0.0
2007-08-14 04:00:00,0.1751999999999982,0.0,0.0,0.0
2007-08-14 05:00:00,0.1700333333333314,0.0,0.0,0.0
2007-08-14 06:00:00,0.151066666666665,0.0,0.0,0.0
2007-08-14 07:00:00,0.2161666666666642,0.0,0.0,0.0
2007-08-14 08:00:00,1.5527666666666644,0.29500000000000004,0.0,0.756
2007-08-14 09:00:00,1.4540666666666646,0.0,0.0,1.016
2007-08-14 10:00:00,2.3495999999999975,0.6559999999999999,0.366,1.008
2007-08-14 11:00:00,1.2027666666666639,0.0,0.0,1.0050000000000001
2007-08-14 12:00:00,1.2182333333333315,0.0,0.0,1.0070000000000001
2007-08-14 13:00:00,1.0116333333333307,0.0,0.0,0.797
2007-08-14 14:00:00,0.1931333333333306,0.0,0.0,0.0
2007-08-14 15:00:00,0.2191333333333309,0.0,0.0,0.0
2007-08-14 16:00:00,0.2087666666666644,0.0,0.0,0.0
2007-08-14 17:00:00,0.2095666666666646,0.0,0.0,0.0
2007-08-14 18:00:00,0.2123333333333313,0.0,0.0,0.0
2007-08-14 19:00:00,0.2144333333333314,0.0,0.0,0.0
2007-08-14 20:00:00,0.218133333333332,0.0,0.0,0.0
2007-08-14 21:00:00,0.1968999999999981,0.0,0.0,0.0
2007-08-14 22:00:00,1.1878666666666642,0.0,0.123,0.0
2007-08-14 23:00:00,1.8764333333333312,0.0,0.196,0.0
2007-08-15 00:00:00,2.0585333333333313,0.0,0.051000000000000004,0.8530000000000001
2007-08-15 01:00:00,1.4713999999999976,0.0,0.028,1.022
2007-08-15 02:00:00,0.7848999999999975,0.0,0.028,0.5810000000000001
2007-08-15 03:00:00,0.2048999999999986,0.0,0.029,0.0
2007-08-15 04:00:00,0.1938666666666649,0.0,0.029,0.0
2007-08-15 05:00:00,0.2054666666666646,0.0,0.028,0.0
2007-08-15 06:00:00,0.207099999999998,0.0,0.029,0.0
2007-08-15 07:00:00,0.1586666666666636,0.0,0.003,0.0
2007-08-15 08:00:00,0.4011333333333312,0.0,0.0,0.089
2007-08-15 09:00:00,1.3701333333333314,0.0,0.0,1.049
2007-08-15 10:00:00,2.827066666666665,0.338,0.0,1.0270000000000001
2007-08-15 11:00:00,2.419766666666664,0.0,0.255,1.03
2007-08-15 12:00:00,1.4184333333333308,0.0,0.028,1.039
2007-08-15 13:00:00,1.2311666666666645,0.0,0.0,1.051
2007-08-15 14:00:00,1.2319666666666644,0.0,0.0,1.061
2007-08-15 15:00:00,1.1735666666666649,0.0,0.0,0.9849999999999999
2007-08-15 16:00:00,0.1644333333333318,0.0,0.0,0.0
2007-08-15 17:00:00,0.1865666666666647,0.0,0.0,0.0
2007-08-15 18:00:00,0.1777333333333319,0.0,0.0,0.0
2007-08-15 19:00:00,0.1656666666666648,0.0,0.0,0.0
2007-08-15 20:00:00,0.1829666666666654,0.0,0.0,0.0
2007-08-15 21:00:00,0.167933333333331,0.0,0.0,0.0
2007-08-15 22:00:00,0.18243333333333128,0.0,0.0,0.0
2007-08-15 23:00:00,1.2785333333333313,0.0,0.0,0.0
2007-08-16 00:00:00,1.6634999999999975,0.0,0.0,0.729
2007-08-16 01:00:00,0.5607999999999979,0.0,0.0,0.218
2007-08-16 02:00:00,0.2830666666666652,0.0,0.0,0.0
2007-08-16 03:00:00,0.1756333333333312,0.0,0.0,0.0
2007-08-16 04:00:00,0.1514666666666642,0.0,0.0,0.0
2007-08-16 05:00:00,0.189833333333331,0.0,0.0,0.0
2007-08-16 06:00:00,0.1610333333333315,0.0,0.0,0.0
2007-08-16 07:00:00,0.6603333333333313,0.0,0.0,0.328
2007-08-16 08:00:00,1.9825333333333315,0.22400000000000003,0.0,1.039
2007-08-16 09:00:00,1.6787666666666643,0.0,0.0,1.036
2007-08-16 10:00:00,1.5979333333333312,0.235,0.0,1.03
2007-08-16 11:00:00,1.7585999999999975,0.503,0.0,1.04
2007-08-16 12:00:00,1.255266666666664,0.0,0.0,1.043
2007-08-16 13:00:00,0.6346999999999983,0.0,0.0,0.398
2007-08-16 14:00:00,0.1852666666666648,0.0,0.0,0.0
2007-08-16 15:00:00,0.1880999999999974,0.0,0.0,0.0
2007-08-16 16:00:00,0.1582999999999991,0.0,0.0,0.0
2007-08-16 17:00:00,0.18816666666666498,0.0,0.0,0.0
2007-08-16 18:00:00,0.1739333333333317,0.0,0.0,0.0
2007-08-16 19:00:00,0.1678333333333315,0.0,0.0,0.0
2007-08-16 20:00:00,0.1771333333333319,0.0,0.0,0.0
2007-08-16 21:00:00,0.17266666666666539,0.0,0.0,0.0
2007-08-16 22:00:00,0.1824666666666641,0.0,0.0,0.0
2007-08-16 23:00:00,1.6275999999999975,0.0,0.0,0.615
2007-08-17 00:00:00,2.734999999999997,0.0,0.0,1.04
2007-08-17 01:00:00,1.2365333333333317,0.0,0.0,1.058
2007-08-17 02:00:00,0.7259666666666645,0.0,0.0,0.568
2007-08-17 03:00:00,0.1767333333333315,0.0,0.0,0.0
2007-08-17 04:00:00,0.169733333333331,0.0,0.0,0.0
2007-08-17 05:00:00,0.1722999999999978,0.0,0.0,0.0
2007-08-17 06:00:00,1.3424333333333307,0.003,0.0,0.41
2007-08-17 07:00:00,3.1444666666666645,0.241,0.0,1.028
2007-08-17 08:00:00,2.002433333333331,0.0,0.0,1.056
2007-08-17 09:00:00,1.214099999999997,0.0,0.0,1.055
2007-08-17 10:00:00,0.9059333333333314,0.0,0.0,0.742
2007-08-17 11:00:00,0.1797666666666648,0.0,0.0,0.0
2007-08-17 12:00:00,0.1536666666666648,0.0,0.0,0.0
2007-08-17 13:00:00,0.1738333333333314,0.0,0.0,0.0
2007-08-17 14:00:00,0.1697333333333317,0.0,0.0,0.0
2007-08-17 15:00:00,0.1669666666666648,0.0,0.0,0.0
2007-08-17 16:00:00,0.166399999999998,0.0,0.0,0.0
2007-08-17 17:00:00,0.1710333333333315,0.0,0.0,0.0
2007-08-17 18:00:00,0.1748666666666649,0.0,0.0,0.0
2007-08-17 19:00:00,0.1546333333333311,0.0,0.0,0.0
2007-08-17 20:00:00,0.9921333333333306,0.0,0.0,0.8119999999999999
2007-08-17 21:00:00,0.1690333333333317,0.0,0.0,0.0
2007-08-17 22:00:00,0.1564666666666641,0.0,0.0,0.0
2007-08-17 23:00:00,0.1773666666666642,0.0,0.0,0.0
2007-08-18 00:00:00,0.1660333333333309,0.0,0.0,0.0
2007-08-18 01:00:00,0.1650333333333314,0.0,0.0,0.0
2007-08-18 02:00:00,0.1666666666666644,0.0,0.0,0.0
2007-08-18 03:00:00,0.1628666666666638,0.0,0.0,0.0
2007-08-18 04:00:00,0.1772666666666646,0.0,0.0,0.0
2007-08-18 05:00:00,0.1541333333333312,0.0,0.0,0.0
2007-08-18 06:00:00,0.1614666666666649,0.0,0.0,0.0
2007-08-18 07:00:00,0.2899333333333311,0.0,0.0,0.11099999999999999
2007-08-18 08:00:00,0.9335333333333308,0.0,0.0,0.783
2007-08-18 09:00:00,0.1691333333333318,0.0,0.0,0.0
2007-08-18 10:00:00,0.1560999999999988,0.0,0.0,0.0
2007-08-18 11:00:00,0.1677666666666652,0.0,0.0,0.0
2007-08-18 12:00:00,0.1735666666666652,0.0,0.0,0.0
2007-08-18 13:00:00,0.148933333333332,0.0,0.0,0.0
2007-08-18 14:00:00,0.1726333333333313,0.0,0.0,0.0
2007-08-18 15:00:00,0.1690333333333314,0.0,0.0,0.0
2007-08-18 16:00:00,0.1657666666666651,0.0,0.0,0.0
2007-08-18 17:00:00,0.1726333333333314,0.0,0.0,0.0
2007-08-18 18:00:00,0.14896666666666492,0.0,0.0,0.0
2007-08-18 19:00:00,0.6883333333333311,0.0,0.0,0.501
2007-08-18 20:00:00,0.5997666666666644,0.0,0.0,0.435
2007-08-18 21:00:00,0.1606999999999985,0.0,0.0,0.0
2007-08-18 22:00:00,0.1688999999999987,0.0,0.0,0.0
2007-08-18 23:00:00,0.1601666666666649,0.0,0.0,0.0
2007-08-19 00:00:00,0.1765999999999985,0.0,0.0,0.0
2007-08-19 01:00:00,0.1565666666666647,0.0,0.0,0.0
2007-08-19 02:00:00,0.1616999999999983,0.0,0.0,0.0
2007-08-19 03:00:00,0.1824333333333307,0.0,0.0,0.0
2007-08-19 04:00:00,0.153666666666664,0.0,0.0,0.0
2007-08-19 05:00:00,0.1723666666666648,0.0,0.0,0.0
2007-08-19 06:00:00,0.1581333333333312,0.0,0.0,0.0
2007-08-19 07:00:00,0.9244666666666645,0.0,0.0,0.748
2007-08-19 08:00:00,0.4039666666666651,0.0,0.0,0.24
2007-08-19 09:00:00,0.1479666666666656,0.0,0.0,0.0
2007-08-19 10:00:00,0.1781999999999981,0.0,0.0,0.0
2007-08-19 11:00:00,0.1623999999999981,0.0,0.0,0.0
2007-08-19 12:00:00,0.1615333333333317,0.0,0.0,0.0
2007-08-19 13:00:00,0.313999999999998,0.0,0.0,0.0
2007-08-19 14:00:00,0.4342333333333315,0.0,0.0,0.0
2007-08-19 15:00:00,2.362199999999998,0.46599999999999997,0.765,0.659
2007-08-19 16:00:00,3.6961333333333313,0.5439999999999999,2.086,0.64
2007-08-19 17:00:00,2.2527333333333313,0.015,1.748,0.0
2007-08-19 18:00:00,2.6860666666666644,0.0,1.625,0.722
2007-08-19 19:00:00,2.796366666666664,0.0,1.27,0.604
2007-08-19 20:00:00,2.761533333333331,0.0,1.114,1.0290000000000001
2007-08-19 21:00:00,2.3858666666666646,0.0,0.257,1.032
2007-08-19 22:00:00,0.6673666666666644,0.0,0.037,0.315
2007-08-19 23:00:00,0.2083999999999977,0.0,0.01,0.0
2007-08-20 00:00:00,0.1797999999999977,0.0,0.01,0.0
2007-08-20 01:00:00,0.1761999999999975,0.0,0.01,0.0
2007-08-20 02:00:00,0.2024666666666643,0.0,0.01,0.0
2007-08-20 03:00:00,0.188999999999998,0.0,0.01,0.0
2007-08-20 04:00:00,0.1743999999999979,0.0,0.004,0.0
2007-08-20 05:00:00,0.1658999999999981,0.0,0.0,0.0
2007-08-20 06:00:00,0.1715999999999976,0.0,0.0,0.0
2007-08-20 07:00:00,1.400466666666664,0.0,0.0,0.761
2007-08-20 08:00:00,0.9097666666666646,0.0,0.0,0.57
2007-08-20 09:00:00,1.2908999999999975,0.0,0.0,1.061
2007-08-20 10:00:00,1.526266666666664,0.0,0.165,1.071
2007-08-20 11:00:00,0.4399666666666643,0.0,0.095,0.147
2007-08-20 12:00:00,2.1887666666666648,0.0,1.755,0.0
2007-08-20 13:00:00,1.4444333333333315,0.0,1.061,0.0
2007-08-20 14:00:00,0.7647333333333312,0.007,0.113,0.179
2007-08-20 15:00:00,1.8436666666666646,0.474,0.021,1.073
2007-08-20 16:00:00,2.0570666666666644,0.5509999999999999,0.23,1.068
2007-08-20 17:00:00,0.9634999999999981,0.0,0.043000000000000003,0.755
2007-08-20 18:00:00,0.8969333333333314,0.0,0.646,0.0
2007-08-20 19:00:00,2.130533333333331,0.0,1.8379999999999999,0.0
2007-08-20 20:00:00,1.1968999999999974,0.0,0.897,0.0
2007-08-20 21:00:00,0.3433666666666647,0.0,0.037,0.0
2007-08-20 22:00:00,0.587233333333331,0.0,0.01,0.0
2007-08-20 23:00:00,1.0701666666666643,0.0,0.01,0.698
2007-08-21 00:00:00,0.21223333333333141,0.0,0.01,0.0
2007-08-21 01:00:00,0.2014333333333315,0.0,0.01,0.0
2007-08-21 02:00:00,0.217033333333331,0.0,0.01,0.0
2007-08-21 03:00:00,0.1932999999999982,0.0,0.008,0.0
2007-08-21 04:00:00,0.1832999999999981,0.0,0.0,0.0
2007-08-21 05:00:00,0.1906333333333314,0.0,0.0,0.0
2007-08-21 06:00:00,0.1781999999999972,0.0,0.0,0.0
2007-08-21 07:00:00,1.0215666666666643,0.0,0.0,0.503
2007-08-21 08:00:00,1.4377666666666646,0.0,0.0,1.069
2007-08-21 09:00:00,0.4523666666666651,0.0,0.0,0.27799999999999997
2007-08-21 10:00:00,0.1785666666666648,0.0,0.0,0.0
2007-08-21 11:00:00,0.18256666666666518,0.0,0.0,0.0
2007-08-21 12:00:00,0.17359999999999878,0.0,0.0,0.0
2007-08-21 13:00:00,0.1728666666666648,0.0,0.0,0.0
2007-08-21 14:00:00,0.1832666666666648,0.0,0.0,0.0
2007-08-21 15:00:00,0.1793666666666647,0.0,0.0,0.0
2007-08-21 16:00:00,0.1691666666666645,0.0,0.0,0.0
2007-08-21 17:00:00,0.3459333333333307,0.0,0.0,0.176
2007-08-21 18:00:00,0.6431999999999979,0.0,0.0,0.461
2007-08-21 19:00:00,0.3541666666666646,0.0,0.0,0.0
2007-08-21 20:00:00,1.0978333333333312,0.0,0.0,0.079
2007-08-21 21:00:00,1.7088999999999976,0.0,0.0,0.73
2007-08-21 22:00:00,0.8316666666666646,0.0,0.0,0.0
2007-08-21 23:00:00,0.2003333333333317,0.0,0.0,0.0
2007-08-22 00:00:00,0.20009999999999709,0.0,0.0,0.0
2007-08-22 01:00:00,0.8160666666666644,0.0,0.0,0.61
2007-08-22 02:00:00,0.1885333333333315,0.0,0.0,0.0
2007-08-22 03:00:00,0.1657666666666647,0.0,0.0,0.0
2007-08-22 04:00:00,0.1800999999999984,0.0,0.0,0.0
2007-08-22 05:00:00,0.1657999999999985,0.0,0.0,0.0
2007-08-22 06:00:00,0.1690666666666651,0.0,0.0,0.0
2007-08-22 07:00:00,0.6119666666666643,0.0,0.0,0.0
2007-08-22 08:00:00,1.668299999999998,0.438,0.0,0.973
2007-08-22 09:00:00,1.3051999999999977,0.075,0.0,1.055
2007-08-22 10:00:00,1.1736666666666649,0.46299999999999997,0.0,0.536
2007-08-22 11:00:00,0.179533333333332,0.0,0.0,0.0
2007-08-22 12:00:00,0.165533333333332,0.0,0.0,0.0
2007-08-22 13:00:00,0.1764999999999986,0.0,0.0,0.0
2007-08-22 14:00:00,0.1685333333333318,0.0,0.0,0.0
2007-08-22 15:00:00,0.1661333333333315,0.0,0.0,0.0
2007-08-22 16:00:00,0.1845999999999978,0.0,0.0,0.0
2007-08-22 17:00:00,0.1721333333333314,0.0,0.0,0.0
2007-08-22 18:00:00,2.3677333333333315,1.216,0.08499999999999999,0.629
2007-08-22 19:00:00,3.2391333333333314,0.853,0.226,1.048
2007-08-22 20:00:00,2.1529666666666647,0.003,0.0,1.063
2007-08-22 21:00:00,1.4283666666666646,0.0,0.0,1.055
2007-08-22 22:00:00,2.045499999999998,0.0,0.743,0.27199999999999996
2007-08-22 23:00:00,1.0722333333333316,0.0,0.782,0.0
2007-08-23 00:00:00,0.2094666666666647,0.0,0.037,0.0
2007-08-23 01:00:00,0.1811666666666645,0.0,0.01,0.0
2007-08-23 02:00:00,0.6007999999999982,0.0,0.009000000000000001,0.416
2007-08-23 03:00:00,0.457833333333332,0.0,0.01,0.287
2007-08-23 04:00:00,0.1883333333333316,0.0,0.01,0.0
2007-08-23 05:00:00,0.1754333333333316,0.0,0.01,0.0
2007-08-23 06:00:00,0.6376666666666646,0.0,0.008,0.0
2007-08-23 07:00:00,1.9921666666666644,0.0,0.0,0.638
2007-08-23 08:00:00,1.9909666666666643,0.483,0.0,1.042
2007-08-23 09:00:00,0.888733333333331,0.544,0.0,0.121
2007-08-23 10:00:00,0.2329999999999984,0.0,0.0,0.0
2007-08-23 11:00:00,0.2268999999999975,0.0,0.0,0.0
2007-08-23 12:00:00,0.2770666666666647,0.0,0.0,0.005
2007-08-23 13:00:00,2.452799999999997,1.008,0.0,1.065
2007-08-23 14:00:00,1.3167999999999975,0.008,0.0,0.986
2007-08-23 15:00:00,0.2851999999999978,0.0,0.0,0.0
2007-08-23 16:00:00,0.2609999999999984,0.0,0.0,0.0
2007-08-23 17:00:00,0.3926666666666644,0.0,0.0,0.0
2007-08-23 18:00:00,0.8254666666666644,0.0,0.0,0.0
2007-08-23 19:00:00,1.717166666666664,0.0,0.0,0.782
2007-08-23 20:00:00,0.6782333333333311,0.0,0.076,0.0
2007-08-23 21:00:00,0.8321666666666644,0.0,0.069,0.0
2007-08-23 22:00:00,0.5617333333333308,0.007,0.01,0.0
2007-08-23 23:00:00,1.1557666666666646,0.452,0.01,0.0
2007-08-24 00:00:00,0.8634333333333309,0.488,0.075,0.0
2007-08-24 01:00:00,0.3499333333333316,0.0,0.07,0.08199999999999999
2007-08-24 02:00:00,0.7383666666666644,0.0,0.069,0.497
2007-08-24 03:00:00,0.256299999999997,0.0,0.068,0.0
2007-08-24 04:00:00,0.1978333333333313,0.0,0.023,0.0
2007-08-24 05:00:00,0.1658999999999979,0.0,0.0,0.0
2007-08-24 06:00:00,0.2486333333333311,0.0,0.068,0.0
2007-08-24 07:00:00,0.6197333333333311,0.0,0.019,0.0
2007-08-24 08:00:00,1.6046999999999978,0.0,0.381,0.797
2007-08-24 09:00:00,1.4146999999999976,0.0,0.093,1.038
2007-08-24 10:00:00,1.1560333333333312,0.0,0.01,0.8470000000000001
2007-08-24 11:00:00,0.297366666666664,0.0,0.004,0.0
2007-08-24 12:00:00,1.1072333333333313,0.0,0.074,0.749
2007-08-24 13:00:00,1.442333333333331,0.0,0.0,1.058
2007-08-24 14:00:00,2.5672999999999977,0.0,1.128,1.057
2007-08-24 15:00:00,1.3097666666666643,0.0,0.212,0.824
2007-08-24 16:00:00,0.3250333333333312,0.0,0.059000000000000004,0.0
2007-08-24 17:00:00,0.271299999999998,0.0,0.011,0.0
2007-08-24 18:00:00,1.0901999999999978,0.257,0.075,0.358
2007-08-24 19:00:00,2.810299999999998,0.878,0.083,1.051
2007-08-24 20:00:00,2.721399999999998,0.252,0.439,1.051
2007-08-24 21:00:00,1.7526666666666646,0.0,0.096,0.123
2007-08-24 22:00:00,1.4985333333333313,0.0,0.0,0.0
2007-08-24 23:00:00,2.794566666666664,0.016,0.725,0.41200000000000003
2007-08-25 00:00:00,3.505499999999998,0.437,1.275,1.029
2007-08-25 01:00:00,0.7537999999999977,0.493,0.085,0.0
2007-08-25 02:00:00,0.1989333333333317,0.0,0.01,0.0
2007-08-25 03:00:00,0.2339333333333314,0.0,0.053,0.0
2007-08-25 04:00:00,0.2355333333333312,0.0,0.052000000000000005,0.0
2007-08-25 05:00:00,0.1922666666666648,0.0,0.01,0.0
2007-08-25 06:00:00,0.2229333333333311,0.0,0.057,0.0
2007-08-25 07:00:00,0.22093333333333148,0.0,0.042,0.0
2007-08-25 08:00:00,0.1718666666666636,0.0,0.0,0.0
2007-08-25 09:00:00,1.0414999999999974,0.0,0.053,0.518
2007-08-25 10:00:00,0.3244333333333312,0.0,0.023,0.0
2007-08-25 11:00:00,0.3471666666666645,0.0,0.0,0.0
2007-08-25 12:00:00,0.3348666666666641,0.0,0.062,0.0
2007-08-25 13:00:00,0.7643666666666649,0.0,0.014,0.06
2007-08-25 14:00:00,1.8134666666666646,0.432,0.012,1.026
2007-08-25 15:00:00,1.994633333333331,0.6729999999999999,0.07100000000000001,1.032
2007-08-25 16:00:00,2.0240666666666645,0.757,0.032,1.03
2007-08-25 17:00:00,0.9052666666666648,0.411,0.0,0.282
2007-08-25 18:00:00,1.6268999999999978,0.943,0.055,0.354
2007-08-25 19:00:00,0.9185666666666645,0.003,0.03,0.347
2007-08-25 20:00:00,0.3284999999999979,0.0,0.048,0.0
2007-08-25 21:00:00,0.3535666666666644,0.0,0.07,0.0
2007-08-25 22:00:00,0.3265333333333314,0.0,0.069,0.0
2007-08-25 23:00:00,0.3417999999999981,0.0,0.068,0.0
2007-08-26 00:00:00,0.4655666666666647,0.0,0.025,0.176
2007-08-26 01:00:00,0.672333333333332,0.0,0.0,0.40099999999999997
2007-08-26 02:00:00,0.3449666666666647,0.0,0.027,0.0
2007-08-26 03:00:00,0.248899999999998,0.0,0.07,0.0
2007-08-26 04:00:00,0.2124666666666655,0.0,0.027,0.0
2007-08-26 05:00:00,0.1818666666666651,0.0,0.0,0.0
2007-08-26 06:00:00,0.2070333333333321,0.0,0.019,0.0
2007-08-26 07:00:00,0.2410666666666646,0.0,0.07100000000000001,0.0
2007-08-26 08:00:00,0.1932333333333319,0.0,0.018000000000000002,0.0
2007-08-26 09:00:00,1.1820333333333308,0.0,0.0,0.65
2007-08-26 10:00:00,0.5655333333333311,0.0,0.031,0.311
2007-08-26 11:00:00,2.2076999999999978,0.0,0.444,1.039
2007-08-26 12:00:00,2.434399999999998,0.585,0.046,1.0290000000000001
2007-08-26 13:00:00,1.4210333333333314,0.003,0.337,0.465
2007-08-26 14:00:00,3.7631999999999977,0.44699999999999995,1.816,0.742
2007-08-26 15:00:00,1.0223666666666642,0.506,0.16999999999999998,0.0
2007-08-26 16:00:00,0.3602333333333312,0.0,0.07100000000000001,0.0
2007-08-26 17:00:00,0.3787666666666647,0.0,0.07,0.0
2007-08-26 18:00:00,0.4590666666666644,0.0,0.069,0.0
2007-08-26 19:00:00,0.8117666666666644,0.0,0.068,0.0
2007-08-26 20:00:00,1.5046333333333313,0.0,0.067,0.247
2007-08-26 21:00:00,2.2107666666666645,0.0,0.066,0.598
2007-08-26 22:00:00,0.5734333333333307,0.0,0.066,0.0
2007-08-26 23:00:00,0.2527333333333308,0.0,0.067,0.0
2007-08-27 00:00:00,0.271699999999998,0.0,0.066,0.0
2007-08-27 01:00:00,0.2548666666666645,0.0,0.065,0.0
2007-08-27 02:00:00,0.26573333333333127,0.0,0.066,0.0
2007-08-27 03:00:00,0.238166666666665,0.0,0.065,0.0
2007-08-27 04:00:00,0.2495666666666645,0.0,0.065,0.0
2007-08-27 05:00:00,0.2618333333333316,0.0,0.065,0.0
2007-08-27 06:00:00,0.7986333333333308,0.0,0.065,0.551
2007-08-27 07:00:00,1.0682666666666643,0.0,0.065,0.425
2007-08-27 08:00:00,1.770966666666664,0.424,0.064,1.047
2007-08-27 09:00:00,1.8056999999999979,0.519,0.064,1.0310000000000001
2007-08-27 10:00:00,1.3027999999999975,0.0,0.064,1.042
2007-08-27 11:00:00,1.2803666666666642,0.0,0.065,1.047
2007-08-27 12:00:00,0.3590666666666652,0.0,0.064,0.113
2007-08-27 13:00:00,0.2493999999999983,0.0,0.064,0.0
2007-08-27 14:00:00,0.2648333333333312,0.0,0.064,0.0
2007-08-27 15:00:00,0.2362333333333313,0.0,0.065,0.0
2007-08-27 16:00:00,0.2434999999999988,0.0,0.064,0.0
2007-08-27 17:00:00,0.2610999999999978,0.0,0.065,0.0
2007-08-27 18:00:00,0.2703666666666644,0.0,0.036000000000000004,0.0
2007-08-27 19:00:00,0.2309999999999971,0.0,0.0,0.0
2007-08-27 20:00:00,1.074999999999998,0.0,0.0,0.39
2007-08-27 21:00:00,2.7933333333333312,0.855,0.0,0.452
2007-08-27 22:00:00,1.6486333333333314,0.086,0.0,0.0
2007-08-27 23:00:00,2.994433333333331,0.421,0.028,0.246
2007-08-28 00:00:00,2.255099999999998,0.496,0.007,0.981
2007-08-28 01:00:00,0.2840333333333311,0.0,0.0,0.0
